coletado_em,colecao,numero,nome_en,nome_pt,preco_min,preco_medio,preco_max
2026-09-24T22:28:53-03:00,30C,099,Hydreigon,Hydreigon,0.26,0.83,10.35
2026-09-24T22:28:53-03:00,30C,100,Yveltal,Yveltal,0.05,0.83,10.09
2026-09-24T22:28:53-03:00,30C,101,Galarian Meowth,Meowth de Galar,0.16,0.93,10.35
2026-09-24T22:28:53-03:00,30C,102,Jirachi ex,Jirachi ex,1.76,3.57,155.26
2026-09-24T22:28:53-03:00,30C,103,Dialga,Dialga,0.16,0.72,103.5
2026-09-24T22:28:53-03:00,30C,104,Ferrothorn,Ferrothorn,0.05,0.98,103.5
2026-09-24T22:28:53-03:00,30C,105,Solgaleo,Solgaleo,0.05,0.83,10.35
2026-09-24T22:28:53-03:00,30C,106,Zacian,Zacian,0.21,1.04,10.35
2026-09-24T22:28:53-03:00,30C,107,Zamazenta,Zamazenta,0.05,1.09,10.09
2026-09-24T22:28:53-03:00,30C,108,Gholdengo,Gholdengo,0.05,0.88,10.35
2026-09-24T22:28:53-03:00,30C,109,Salamence ex,Salamence ex,1.04,2.95,253.59
2026-09-24T22:28:53-03:00,30C,110,Jangmo-o,Jangmo-o,0.05,0.78,12.89
2026-09-24T22:28:53-03:00,30C,111,Hakamo-o,Hakamo-o,0.05,0.67,103.5
2026-09-24T22:28:53-03:00,30C,112,Kommo-o,Kommo-o,0.16,0.78,10.35
2026-09-24T22:28:53-03:00,30C,113,Meowth,Meowth,0.16,0.98,253.59
2026-09-24T22:28:53-03:00,30C,114,Kangaskhan,Kangaskhan,0.16,0.83,181.13
2026-09-24T22:28:53-03:00,30C,115,Ditto,Ditto,0.26,2.17,201.83
2026-09-24T22:28:53-03:00,30C,116,Eevee,Eevee,0.26,1.71,253.59
2026-09-24T22:28:53-03:00,30C,117,Eevee,Eevee,0.05,1.86,258.71
2026-09-24T22:28:53-03:00,30C,118,Eevee,Eevee,1.09,2.33,258.71
2026-09-24T22:28:53-03:00,30C,119,Snorlax,Snorlax,0.1,2.64,253.59
2026-09-24T22:28:53-03:00,30C,120,Igglybuff,Igglybuff,0.78,2.85,31.0
2026-09-24T22:28:53-03:00,30C,121,Lugia,Lugia,0.05,2.74,253.59
2026-09-24T22:28:53-03:00,30C,122,Hisuian Zorua,Zorua de Hisui,0.05,0.88,253.59
2026-09-24T22:28:53-03:00,30C,123,Hisuian Zoroark,Zoroark de Hisui,0.26,1.09,129.38
2026-09-24T22:28:53-03:00,30C,124,Minior,Minior,0.05,0.88,25.88
2026-09-24T22:28:53-03:00,30C,125,Maushold,Maushold,0.52,1.55,196.66
2026-09-24T22:28:53-03:00,30C,126,Poke Pad,Poké Tablet,1.4,7.4,253.59
2026-09-24T22:28:53-03:00,30C,127,Switch,Substituição,0.05,1.35,15.47
2026-09-24T22:28:53-03:00,30C,128,Ultra Ball,Ultra Bola,1.55,5.43,67.07
2026-09-24T22:28:53-03:00,30C,129,Alolan Exeggutor,Exeggutor de Alola,10.35,29.4,388.09
2026-09-24T22:28:53-03:00,30C,130,Moltres,Moltres,67.02,69.97,1029.87
2026-09-24T22:28:53-03:00,30C,131,Lapras,Lapras,54.29,68.21,491.13
2026-09-24T22:28:53-03:00,30C,132,Articuno,Articuno,51.75,59.36,1029.82
2026-09-24T22:28:53-03:00,30C,133,Zapdos,Zapdos,51.75,59.57,574.45
2026-09-24T22:28:53-03:00,30C,134,Toxtricity,Toxtricity,20.65,30.64,750.41
2026-09-24T22:28:53-03:00,30C,135,Morpeko,Morpeko,39.75,53.72,465.77
2026-09-24T22:28:53-03:00,30C,136,Drifloon,Drifloon,25.88,37.73,284.59
2026-09-24T22:28:53-03:00,30C,137,Chandelure,Chandelure,25.88,30.64,460.54
2026-09-24T22:28:53-03:00,30C,138,Lycanroc,Lycanroc,5.18,18.84,227.71
2026-09-24T22:28:53-03:00,30C,139,Alolan Meowth,Meowth de Alola,53.36,66.92,517.47
2026-09-24T22:28:53-03:00,30C,140,Scraggy,Scraggy,11.8,15.42,388.09
2026-09-24T22:28:53-03:00,30C,141,Galarian Meowth,Meowth de Galar,62.15,77.37,724.53
2026-09-24T22:28:53-03:00,30C,142,Gholdengo,Gholdengo,12.89,19.46,491.65
2026-09-24T22:28:53-03:00,30C,143,Kommo-o,Kommo-o,10.3,18.68,258.71
2026-09-24T22:28:53-03:00,30C,144,Meowth,Meowth,98.33,104.75,512.35
2026-09-24T22:28:53-03:00,30C,145,Hisuian Zorua,Zorua de Hisui,51.75,56.98,388.09
2026-09-24T22:28:53-03:00,30C,146,Maushold,Maushold,124.15,135.28,3120.56
2026-09-24T22:28:53-03:00,30C,147,Fuecoco ex,Fuecoco ex,108.68,119.39,486.47
2026-09-24T22:28:53-03:00,30C,148,Greninja ex,Greninja ex,181.18,205.35,1800.98
2026-09-24T22:28:53-03:00,30C,149,Pikachu ex,Pikachu ex,393.27,418.62,5687.57
2026-09-24T22:28:53-03:00,30C,150,Pikachu ex,Pikachu ex,530.46,558.41,4656.61
2026-09-24T22:28:53-03:00,30C,151,Mewtwo ex,Mewtwo ex,439.89,449.93,25876.12
2026-09-24T22:28:53-03:00,30C,152,Mew ex,Mew ex,765.93,818.15,5175.22
2026-09-24T22:28:53-03:00,30C,153,Sylveon ex,Sylveon ex,320.81,347.93,18113.23
2026-09-24T22:28:53-03:00,30C,154,Gengar ex,Gengar ex,662.43,691.57,2577.26
2026-09-24T22:28:53-03:00,30C,155,Jirachi ex,Jirachi ex,403.67,431.25,6468.98
2026-09-24T22:28:53-03:00,30C,156,Salamence ex,Salamence ex,129.38,145.27,776.28
2026-09-24T22:28:53-03:00,30C,157,Mewtwo ex,Mewtwo ex,391.56,396.06,10350.4
2026-09-24T22:28:53-03:00,30C,158,Mew ex,Mew ex,512.35,570.0,41401.79
2026-09-24T22:28:53-03:00,30C,B,Mew,,28204.92,28463.68,258761.2
2026-09-24T22:28:53-03:00,30C,G,Mew,,20685.37,31051.34,258761.2
2026-09-24T22:28:53-03:00,30C,R,Mew,,35709.05,43986.82,258761.2
2026-09-24T22:28:53-03:00,30C-C,004,Charizard,Charizard,931.49,962.95,4135.0
2026-09-24T22:28:53-03:00,30C-C,005,Delcatty,Delcatty,28.46,35.19,517.47
2026-09-24T22:28:53-03:00,30C-C,011,Metagross (Delta Species),Metagross,55.43,71.88,5175.17
2026-09-24T22:28:53-03:00,30C-C,011b,Genesect EX (Team Plasma),Genesect-EX,23.29,32.14,1811.28
2026-09-24T22:28:53-03:00,30C-C,018,Misty,Misty,36.23,55.63,1035.04
2026-09-24T22:28:53-03:00,30C-C,019,Dark Tyranitar,Tyranitar Sombrio,113.85,119.03,5175.17
2026-09-24T22:28:53-03:00,30C-C,025,Sneasel,Sneasel,25.88,37.0,1251.89
2026-09-24T22:28:53-03:00,30C-C,033,Pikachu & Zekrom GX,Pikachu e Zekrom-GX,285.47,281.17,1293.75
2026-09-24T22:28:53-03:00,30C-C,041,Greninja BREAK,Greninja TURBO,77.63,71.21,1136.01
2026-09-24T22:28:53-03:00,30C-C,043,Uxie,Uxie,15.53,41.19,1138.5
2026-09-24T22:28:53-03:00,30C-C,047,Crobat G,Crobat G,31.0,37.88,1164.43
2026-09-24T22:28:53-03:00,30C-C,050,Raikou,Raikou,72.35,84.93,2587.56
2026-09-24T22:28:53-03:00,30C-C,057,Buzzwole GX,Buzzwole-GX,15.53,25.88,978.12
2026-09-24T22:28:53-03:00,30C-C,058,Pikachu,Pikachu,142.32,149.1,2587.56
2026-09-24T22:28:53-03:00,30C-C,069,Erika's Jigglypuff,Jigglypuff da Érica,64.64,79.8,1029.87
2026-09-24T22:28:53-03:00,30C-C,085,Rayquaza EX,Rayquaza-EX,134.56,162.61,3622.61
2026-09-24T22:28:53-03:00,30C-C,089,Solgaleo GX,Solgaleo-GX,51.6,67.54,2085.51
2026-09-24T22:28:53-03:00,30C-C,094,Gengar (Prime),Gengar,362.27,401.91,10365.82
2026-09-24T22:28:53-03:00,30C-C,099,Darkrai & Cresselia Legend (Top),Darkrai & Cresselia LENDA,128.09,159.5,1811.28
2026-09-24T22:28:53-03:00,30C-C,100,Darkrai & Cresselia Legend (Bottom),Darkrai & Cresselia LENDA,150.08,187.29,2085.51
2026-09-24T22:28:53-03:00,30C-C,101,N,N,90.51,104.38,2328.8
2026-09-24T22:28:53-03:00,30C-C,106,Palkia LV.X,Palkia LV.X,56.77,77.89,2861.8
2026-09-24T22:28:53-03:00,30C-C,106b,M Gardevoir EX,M Gardevoir-EX,57.5,59.98,2587.56
2026-09-24T22:28:53-03:00,30C-C,106c,Shining Celebi,Celebi Luminescente,217.31,240.13,2691.06
2026-09-24T22:28:53-03:00,30C-C,108,Scizor ex,Scizor ex,51.75,81.35,3120.5
2026-09-24T22:28:53-03:00,30C-C,114,Mew VMAX,Mew-VMAX,77.63,99.67,2018.34
2026-09-24T22:28:53-03:00,30C-C,123,Arceus VSTAR,Arceus-V-ASTRO,41.25,63.19,532.94
2026-09-24T22:28:53-03:00,30C-C,138,Zacian V,Zacian-V,25.88,32.81,517.47
2026-09-24T22:28:53-03:00,30C-C,149,Lugia,Lugia,1500.81,1350.27,15525.62
2026-09-24T22:28:53-03:00,30C-C,203,Magikarp,Magikarp,520.58,536.88,10365.87
2026-09-24T22:33:33-03:00,30C,001,Exeggcute,Exeggcute,0.05,0.67,181.13
2026-09-24T22:33:33-03:00,30C,002,Alolan Exeggutor,Exeggutor de Alola,0.1,0.83,103.45
2026-09-24T22:33:33-03:00,30C,003,Volbeat,Volbeat,0.1,0.98,10.35
2026-09-24T22:33:33-03:00,30C,004,Illumise,Illumise,0.16,0.83,12.89
2026-09-24T22:33:33-03:00,30C,005,Tropius,Tropius,0.05,0.62,10.35
2026-09-24T22:33:33-03:00,30C,006,Cherubi,Cherubi,0.05,0.62,51.75
2026-09-24T22:33:33-03:00,30C,007,Cherrim,Cherrim,0.05,0.67,12.89
2026-09-24T22:33:33-03:00,30C,008,Vivillon,Vivillon,0.16,0.88,10.56
2026-09-24T22:33:33-03:00,30C,009,Vulpix,Vulpix,0.05,1.14,12.89
2026-09-24T22:33:33-03:00,30C,010,Ninetales,Ninetales,0.21,1.24,12.11
2026-09-24T22:33:33-03:00,30C,011,Moltres,Moltres,0.1,1.4,15.53
2026-09-24T22:33:33-03:00,30C,012,Ho-Oh,Ho-Oh,0.21,1.09,9.57
2026-09-24T22:33:33-03:00,30C,013,Victini,Victini,0.05,0.88,253.59
2026-09-24T22:33:33-03:00,30C,014,Reshiram,Reshiram,0.1,0.83,12.89
2026-09-24T22:33:33-03:00,30C,015,Fuecoco ex,Fuecoco ex,0.93,2.79,253.59
2026-09-24T22:33:33-03:00,30C,016,Slowpoke,Slowpoke,0.21,1.19,103.5
2026-09-24T22:33:33-03:00,30C,017,Lapras,Lapras,0.26,1.24,15.53
2026-09-24T22:33:33-03:00,30C,018,Articuno,Articuno,0.26,1.19,103.45
2026-09-24T22:33:33-03:00,30C,019,Kyogre,Kyogre,0.1,0.93,181.13
2026-09-24T22:33:33-03:00,30C,020,Palkia,Palkia,0.21,1.04,253.59
2026-09-24T22:33:33-03:00,30C,021,Greninja ex,Greninja ex,1.81,4.66,258.71
2026-09-24T22:33:33-03:00,30C,022,Wishiwashi,Wishiwashi,0.26,0.93,10.35
2026-09-24T22:33:33-03:00,30C,023,Pikachu,Pikachu,5.18,10.35,271.49
2026-09-24T22:33:33-03:00,30C,024,Pikachu,Pikachu,3.57,5.59,238.01
2026-09-24T22:33:33-03:00,30C,025,Pikachu,Pikachu,2.59,6.31,258.71
2026-09-24T22:33:33-03:00,30C,026,Pikachu,Pikachu,5.18,13.3,258.71
2026-09-24T22:33:33-03:00,30C,027,Pikachu,Pikachu,7.71,13.3,507.17
2026-09-24T22:33:33-03:00,30C,028,Pikachu,Pikachu,6.99,11.64,258.5
2026-09-24T22:33:33-03:00,30C,029,Pikachu,Pikachu,4.61,9.83,360.66
2026-09-24T22:33:33-03:00,30C,030,Pikachu,Pikachu,3.11,5.33,258.71
2026-09-24T22:33:33-03:00,30C,031,Pikachu,Pikachu,3.62,5.9,214.82
2026-09-24T22:33:33-03:00,30C,032,Pikachu,Pikachu,15.27,20.34,331.21
2026-09-24T22:33:33-03:00,30C,033,Pikachu,Pikachu,2.07,6.68,245.31
2026-09-24T22:33:33-03:00,30C,034,Pikachu,Pikachu,10.3,14.65,765.93
2026-09-24T22:33:33-03:00,30C,035,Pikachu,Pikachu,6.47,9.94,414.02
2026-09-24T22:33:33-03:00,30C,036,Pikachu,Pikachu,10.25,15.84,212.13
2026-09-24T22:33:33-03:00,30C,037,Pikachu,Pikachu,3.42,6.0,258.5
2026-09-24T22:33:33-03:00,30C,038,Pikachu,Pikachu,3.62,7.19,258.71
2026-09-24T22:33:33-03:00,30C,039,Pikachu,Pikachu,10.4,15.37,1542.22
2026-09-24T22:33:33-03:00,30C,040,Pikachu,Pikachu,24.01,31.67,1542.22
2026-09-24T22:33:33-03:00,30C,041,Pikachu,Pikachu,3.42,6.62,258.5
2026-09-24T22:33:33-03:00,30C,042,Pikachu,Pikachu,5.12,6.73,258.71
2026-09-24T22:33:33-03:00,30C,043,Pikachu,Pikachu,6.16,11.54,258.71
2026-09-24T22:33:33-03:00,30C,044,Pikachu,Pikachu,5.18,9.52,258.5
2026-09-24T22:33:33-03:00,30C,045,Pikachu,Pikachu,3.73,5.38,212.18
2026-09-24T22:33:33-03:00,30C,046,Pikachu,Pikachu,4.35,6.16,646.9
2026-09-24T22:33:33-03:00,30C,047,Pikachu,Pikachu,5.12,10.82,750.41
2026-09-24T22:33:33-03:00,30C,048,Pikachu,Pikachu,6.88,11.07,323.45
2026-09-24T22:33:33-03:00,30C,049,Pikachu,Pikachu,2.07,7.14,258.5
2026-09-24T22:33:33-03:00,30C,050,Pikachu,Pikachu,5.18,6.57,357.09
2026-09-24T22:33:33-03:00,30C,051,Pikachu,Pikachu,3.67,6.62,238.06
2026-09-24T22:33:33-03:00,30C,052,Pikachu,Pikachu,2.48,6.0,212.13
2026-09-24T22:33:33-03:00,30C,053,Pikachu ex,Pikachu ex,5.18,12.47,253.59
2026-09-24T22:33:33-03:00,30C,054,Pikachu ex,Pikachu ex,7.76,16.56,129.38
2026-09-24T22:33:33-03:00,30C,055,Zapdos,Zapdos,0.26,1.19,10.35
2026-09-24T22:33:33-03:00,30C,056,Zekrom,Zekrom,0.31,0.93,253.59
2026-09-24T22:33:33-03:00,30C,057,Zeraora,Zeraora,0.05,0.78,253.59
2026-09-24T22:33:33-03:00,30C,058,Toxel,Toxel,0.05,0.88,181.13
2026-09-24T22:33:33-03:00,30C,059,Toxtricity,Toxtricity,0.05,0.83,253.59
2026-09-24T22:33:33-03:00,30C,060,Toxtricity,Toxtricity,0.21,0.88,181.13
2026-09-24T22:33:33-03:00,30C,061,Morpeko,Morpeko,0.26,0.93,103.5
2026-09-24T22:33:33-03:00,30C,062,Miraidon,Miraidon,0.16,0.78,10.09
2026-09-24T22:33:33-03:00,30C,063,Mewtwo,Mewtwo,0.52,2.85,253.59
2026-09-24T22:33:33-03:00,30C,064,Mewtwo ex,Mewtwo ex,2.23,7.66,129.38
2026-09-24T22:33:33-03:00,30C,065,Mew,Mew,3.05,5.9,116.44
2026-09-24T22:33:33-03:00,30C,066,Mew ex,Mew ex,20.13,39.85,253.53
2026-09-24T22:33:33-03:00,30C,067,Marill,Marill,0.21,0.78,103.5
2026-09-24T22:33:33-03:00,30C,068,Azumarill,Azumarill,0.21,0.83,12.89
2026-09-24T22:33:33-03:00,30C,069,Espeon,Espeon,0.98,2.48,258.76
2026-09-24T22:33:33-03:00,30C,070,Espeon ex,Espeon ex,3.78,5.85,362.21
2026-09-24T22:33:33-03:00,30C,071,Sylveon ex,Sylveon ex,2.07,6.26,253.59
2026-09-24T22:33:33-03:00,30C,072,Unown,Unown,0.52,2.02,12.89
2026-09-24T22:33:33-03:00,30C,073,Drifloon,Drifloon,0.16,0.98,12.89
2026-09-24T22:33:33-03:00,30C,074,Cresselia,Cresselia,0.31,0.78,10.35
2026-09-24T22:33:33-03:00,30C,075,Chandelure,Chandelure,0.26,1.14,103.5
2026-09-24T22:33:33-03:00,30C,076,Xerneas,Xerneas,0.26,0.88,12.89
2026-09-24T22:33:33-03:00,30C,077,Comfey,Comfey,0.05,0.57,103.5
2026-09-24T22:33:33-03:00,30C,078,Cosmog,Cosmog,0.05,0.62,10.35
2026-09-24T22:33:33-03:00,30C,079,Cosmoem,Cosmoem,0.1,0.93,10.35
2026-09-24T22:33:33-03:00,30C,080,Lunala,Lunala,0.1,1.14,10.35
2026-09-24T22:33:33-03:00,30C,081,Gimmighoul,Gimmighoul,0.05,0.72,12.89
2026-09-24T22:33:33-03:00,30C,082,Groudon,Groudon,0.16,0.83,10.04
2026-09-24T22:33:33-03:00,30C,083,Lucario,Lucario,0.26,1.04,12.11
2026-09-24T22:33:33-03:00,30C,084,Seismitoad,Seismitoad,0.05,0.88,253.59
2026-09-24T22:33:33-03:00,30C,085,Lycanroc,Lycanroc,0.05,0.67,19.41
2026-09-24T22:33:33-03:00,30C,086,Koraidon,Koraidon,0.05,0.62,9.88
2026-09-24T22:33:33-03:00,30C,087,Nidoran F,Nidoran Fêmea,0.1,0.72,103.5
2026-09-24T22:33:33-03:00,30C,088,Nidorina,Nidorina,0.05,0.67,103.5
2026-09-24T22:33:33-03:00,30C,089,Alolan Meowth,Meowth de Alola,0.05,0.88,253.59
2026-09-24T22:33:33-03:00,30C,090,Gengar ex,Gengar ex,13.4,23.13,206.96
2026-09-24T22:33:33-03:00,30C,091,Umbreon,Umbreon,0.83,3.62,284.64
2026-09-24T22:33:33-03:00,30C,092,Umbreon ex,Umbreon ex,5.64,10.25,253.59
2026-09-24T22:33:33-03:00,30C,093,Murkrow,Murkrow,0.05,0.93,10.35
2026-09-24T22:33:33-03:00,30C,094,Scraggy,Scraggy,0.05,0.72,77.63
2026-09-24T22:33:33-03:00,30C,095,Zorua,Zorua,0.31,1.24,103.5
2026-09-24T22:33:33-03:00,30C,096,Zoroark,Zoroark,0.21,0.88,103.5
2026-09-24T22:33:33-03:00,30C,097,Deino,Deino,0.05,0.83,12.89
2026-09-24T22:33:33-03:00,30C,098,Zweilous,Zweilous,0.05,0.72,10.35
2026-09-24T22:33:33-03:00,30C,099,Hydreigon,Hydreigon,0.26,0.83,10.35
2026-09-24T22:33:33-03:00,30C,100,Yveltal,Yveltal,0.05,0.83,10.09
2026-09-24T22:33:33-03:00,30C,101,Galarian Meowth,Meowth de Galar,0.16,0.93,10.35
2026-09-24T22:33:33-03:00,30C,102,Jirachi ex,Jirachi ex,1.76,3.57,155.26
2026-09-24T22:33:33-03:00,30C,103,Dialga,Dialga,0.16,0.72,103.5
2026-09-24T22:33:33-03:00,30C,104,Ferrothorn,Ferrothorn,0.05,0.98,103.5
2026-09-24T22:33:33-03:00,30C,105,Solgaleo,Solgaleo,0.05,0.83,10.35
2026-09-24T22:33:33-03:00,30C,106,Zacian,Zacian,0.21,1.04,10.35
2026-09-24T22:33:33-03:00,30C,107,Zamazenta,Zamazenta,0.05,1.09,10.09
2026-09-24T22:33:33-03:00,30C,108,Gholdengo,Gholdengo,0.05,0.88,10.35
2026-09-24T22:33:33-03:00,30C,109,Salamence ex,Salamence ex,1.04,2.95,253.59
2026-09-24T22:33:33-03:00,30C,110,Jangmo-o,Jangmo-o,0.05,0.78,12.89
2026-09-24T22:33:33-03:00,30C,111,Hakamo-o,Hakamo-o,0.05,0.67,103.5
2026-09-24T22:33:33-03:00,30C,112,Kommo-o,Kommo-o,0.16,0.78,10.35
2026-09-24T22:33:33-03:00,30C,113,Meowth,Meowth,0.16,0.98,253.59
2026-09-24T22:33:33-03:00,30C,114,Kangaskhan,Kangaskhan,0.16,0.83,181.13
2026-09-24T22:33:33-03:00,30C,115,Ditto,Ditto,0.26,2.17,201.83
2026-09-24T22:33:33-03:00,30C,116,Eevee,Eevee,0.26,1.71,253.59
2026-09-24T22:33:33-03:00,30C,117,Eevee,Eevee,0.05,1.86,258.71
2026-09-24T22:33:33-03:00,30C,118,Eevee,Eevee,1.09,2.33,258.71
2026-09-24T22:33:33-03:00,30C,119,Snorlax,Snorlax,0.1,2.64,253.59
2026-09-24T22:33:33-03:00,30C,120,Igglybuff,Igglybuff,0.78,2.85,31.0
2026-09-24T22:33:33-03:00,30C,121,Lugia,Lugia,0.05,2.74,253.59
2026-09-24T22:33:33-03:00,30C,122,Hisuian Zorua,Zorua de Hisui,0.05,0.88,253.59
2026-09-24T22:33:33-03:00,30C,123,Hisuian Zoroark,Zoroark de Hisui,0.26,1.09,129.38
2026-09-24T22:33:33-03:00,30C,124,Minior,Minior,0.05,0.88,25.88
2026-09-24T22:33:33-03:00,30C,125,Maushold,Maushold,0.52,1.55,196.66
2026-09-24T22:33:33-03:00,30C,126,Poke Pad,Poké Tablet,1.4,7.4,253.59
2026-09-24T22:33:33-03:00,30C,127,Switch,Substituição,0.05,1.35,15.47
2026-09-24T22:33:33-03:00,30C,128,Ultra Ball,Ultra Bola,1.55,5.43,67.07
2026-09-24T22:33:33-03:00,30C,129,Alolan Exeggutor,Exeggutor de Alola,10.35,29.4,388.09
2026-09-24T22:33:33-03:00,30C,130,Moltres,Moltres,67.02,69.97,1029.87
2026-09-24T22:33:33-03:00,30C,131,Lapras,Lapras,54.29,68.21,491.13
2026-09-24T22:33:33-03:00,30C,132,Articuno,Articuno,51.75,59.36,1029.82
2026-09-24T22:33:33-03:00,30C,133,Zapdos,Zapdos,51.75,59.57,574.45
2026-09-24T22:33:33-03:00,30C,134,Toxtricity,Toxtricity,20.65,30.64,750.41
2026-09-24T22:33:33-03:00,30C,135,Morpeko,Morpeko,39.75,53.72,465.77
2026-09-24T22:33:33-03:00,30C,136,Drifloon,Drifloon,25.88,37.73,284.59
2026-09-24T22:33:33-03:00,30C,137,Chandelure,Chandelure,25.88,30.64,460.54
2026-09-24T22:33:33-03:00,30C,138,Lycanroc,Lycanroc,5.18,18.84,227.71
2026-09-24T22:33:33-03:00,30C,139,Alolan Meowth,Meowth de Alola,53.36,66.92,517.47
2026-09-24T22:33:33-03:00,30C,140,Scraggy,Scraggy,11.8,15.42,388.09
2026-09-24T22:33:33-03:00,30C,141,Galarian Meowth,Meowth de Galar,62.15,77.37,724.53
2026-09-24T22:33:33-03:00,30C,142,Gholdengo,Gholdengo,12.89,19.46,491.65
2026-09-24T22:33:33-03:00,30C,143,Kommo-o,Kommo-o,10.3,18.68,258.71
2026-09-24T22:33:33-03:00,30C,144,Meowth,Meowth,98.33,104.75,512.35
2026-09-24T22:33:33-03:00,30C,145,Hisuian Zorua,Zorua de Hisui,51.75,56.98,388.09
2026-09-24T22:33:33-03:00,30C,146,Maushold,Maushold,124.15,135.28,3120.56
2026-09-24T22:33:33-03:00,30C,147,Fuecoco ex,Fuecoco ex,108.68,119.39,486.47
2026-09-24T22:33:33-03:00,30C,148,Greninja ex,Greninja ex,181.18,205.35,1800.98
2026-09-24T22:33:33-03:00,30C,149,Pikachu ex,Pikachu ex,393.27,418.62,5687.57
2026-09-24T22:33:33-03:00,30C,150,Pikachu ex,Pikachu ex,530.46,558.41,4656.61
2026-09-24T22:33:33-03:00,30C,151,Mewtwo ex,Mewtwo ex,439.89,449.93,25876.12
2026-09-24T22:33:33-03:00,30C,152,Mew ex,Mew ex,765.93,818.15,5175.22
2026-09-24T22:33:33-03:00,30C,153,Sylveon ex,Sylveon ex,320.81,347.93,18113.23
2026-09-24T22:33:33-03:00,30C,154,Gengar ex,Gengar ex,662.43,691.57,2577.26
2026-09-24T22:33:33-03:00,30C,155,Jirachi ex,Jirachi ex,403.67,431.25,6468.98
2026-09-24T22:33:33-03:00,30C,156,Salamence ex,Salamence ex,129.38,145.27,776.28
2026-09-24T22:33:33-03:00,30C,157,Mewtwo ex,Mewtwo ex,391.56,396.06,10350.4
2026-09-24T22:33:33-03:00,30C,158,Mew ex,Mew ex,512.35,570.0,41401.79
2026-09-24T22:33:33-03:00,30C,B,Mew,,28204.92,28463.68,258761.2
2026-09-24T22:33:33-03:00,30C,G,Mew,,20685.37,31051.34,258761.2
2026-09-24T22:33:33-03:00,30C,R,Mew,,35709.05,43986.82,258761.2
2026-09-24T22:33:33-03:00,30C-C,004,Charizard,Charizard,931.49,962.95,4135.0
2026-09-24T22:33:33-03:00,30C-C,005,Delcatty,Delcatty,28.46,35.19,517.47
2026-09-24T22:33:33-03:00,30C-C,011,Metagross (Delta Species),Metagross,55.43,71.88,5175.17
2026-09-24T22:33:33-03:00,30C-C,011b,Genesect EX (Team Plasma),Genesect-EX,23.29,32.14,1811.28
2026-09-24T22:33:33-03:00,30C-C,018,Misty,Misty,36.23,55.63,1035.04
2026-09-24T22:33:33-03:00,30C-C,019,Dark Tyranitar,Tyranitar Sombrio,113.85,119.03,5175.17
2026-09-24T22:33:33-03:00,30C-C,025,Sneasel,Sneasel,25.88,37.0,1251.89
2026-09-24T22:33:33-03:00,30C-C,033,Pikachu & Zekrom GX,Pikachu e Zekrom-GX,285.47,281.17,1293.75
2026-09-24T22:33:33-03:00,30C-C,041,Greninja BREAK,Greninja TURBO,77.63,71.21,1136.01
2026-09-24T22:33:33-03:00,30C-C,043,Uxie,Uxie,15.53,41.19,1138.5
2026-09-24T22:33:33-03:00,30C-C,047,Crobat G,Crobat G,31.0,37.88,1164.43
2026-09-24T22:33:33-03:00,30C-C,050,Raikou,Raikou,72.35,84.93,2587.56
2026-09-24T22:33:33-03:00,30C-C,057,Buzzwole GX,Buzzwole-GX,15.53,25.88,978.12
2026-09-24T22:33:33-03:00,30C-C,058,Pikachu,Pikachu,142.32,149.1,2587.56
2026-09-24T22:33:33-03:00,30C-C,069,Erika's Jigglypuff,Jigglypuff da Érica,64.64,79.8,1029.87
2026-09-24T22:33:33-03:00,30C-C,085,Rayquaza EX,Rayquaza-EX,134.56,162.61,3622.61
2026-09-24T22:33:33-03:00,30C-C,089,Solgaleo GX,Solgaleo-GX,51.6,67.54,2085.51
2026-09-24T22:33:33-03:00,30C-C,094,Gengar (Prime),Gengar,362.27,401.91,10365.82
2026-09-24T22:33:33-03:00,30C-C,099,Darkrai & Cresselia Legend (Top),Darkrai & Cresselia LENDA,128.09,159.5,1811.28
2026-09-24T22:33:33-03:00,30C-C,100,Darkrai & Cresselia Legend (Bottom),Darkrai & Cresselia LENDA,150.08,187.29,2085.51
2026-09-24T22:33:33-03:00,30C-C,101,N,N,90.51,104.38,2328.8
2026-09-24T22:33:33-03:00,30C-C,106,Palkia LV.X,Palkia LV.X,56.77,77.89,2861.8
2026-09-24T22:33:33-03:00,30C-C,106b,M Gardevoir EX,M Gardevoir-EX,57.5,59.98,2587.56
2026-09-24T22:33:33-03:00,30C-C,106c,Shining Celebi,Celebi Luminescente,217.31,240.13,2691.06
2026-09-24T22:33:33-03:00,30C-C,108,Scizor ex,Scizor ex,51.75,81.35,3120.5
2026-09-24T22:33:33-03:00,30C-C,114,Mew VMAX,Mew-VMAX,77.63,99.67,2018.34
2026-09-24T22:33:33-03:00,30C-C,123,Arceus VSTAR,Arceus-V-ASTRO,41.25,63.19,532.94
2026-09-24T22:33:33-03:00,30C-C,138,Zacian V,Zacian-V,25.88,32.81,517.47
2026-09-24T22:33:33-03:00,30C-C,149,Lugia,Lugia,1500.81,1350.27,15525.62
2026-09-24T22:33:33-03:00,30C-C,203,Magikarp,Magikarp,520.58,536.88,10365.87
